21	-49841719	1986	2012-11-06 20:38:27 +0800
21	-49841719	1985	2012-11-06 20:39:21 +0800
22	-49841721	2012	2012-11-06 20:40:07 +0800
22	-49841721	2011	2012-11-06 20:41:26 +0800
22	-49841721	2010	2012-11-06 20:42:38 +0800
22	-49841721	2009	2012-11-06 20:43:45 +0800
22	-49841721	2008	2012-11-06 20:45:00 +0800
22	-49841721	2007	2012-11-06 20:46:05 +0800
22	-49841721	2006	2012-11-06 20:47:16 +0800
22	-49841721	2005	2012-11-06 20:48:21 +0800
22	-49841721	2004	2012-11-06 20:49:09 +0800
22	-49841721	2003	2012-11-06 20:49:56 +0800
22	-49841721	2002	2012-11-06 20:50:31 +0800
22	-49841721	2001	2012-11-06 20:51:08 +0800
22	-49841721	2000	2012-11-06 20:51:47 +0800
22	-49841721	1999	2012-11-06 20:52:21 +0800
22	-49841721	1998	2012-11-06 20:53:03 +0800
22	-49841721	1997	2012-11-06 20:53:33 +0800
22	-49841721	1996	2012-11-06 20:54:21 +0800
22	-49841721	1995	2012-11-06 20:55:11 +0800
22	-49841721	1994	2012-11-06 20:55:57 +0800
22	-49841721	1993	2012-11-06 20:56:45 +0800
22	-49841721	1992	2012-11-06 20:57:40 +0800
22	-49841721	1991	2012-11-06 20:58:33 +0800
22	-49841721	1990	2012-11-06 20:59:56 +0800
22	-49841721	1989	2012-11-06 21:00:37 +0800
22	-49841721	1988	2012-11-06 21:01:21 +0800
22	-49841721	1987	2012-11-06 21:02:17 +0800
22	-49841721	1986	2012-11-06 21:03:17 +0800
22	-49841721	1985	2012-11-06 21:03:57 +0800
23	-49841723	2012	2012-11-06 21:04:55 +0800
23	-49841723	2011	2012-11-06 21:06:09 +0800
23	-49841723	2010	2012-11-06 21:07:22 +0800
23	-49841723	2009	2012-11-06 21:08:37 +0800
23	-49841723	2008	2012-11-06 21:09:41 +0800
23	-49841723	2007	2012-11-06 21:10:51 +0800
23	-49841723	2006	2012-11-06 21:12:00 +0800
23	-49841723	2005	2012-11-06 21:13:02 +0800
23	-49841723	2004	2012-11-06 21:13:55 +0800
23	-49841723	2003	2012-11-06 21:14:38 +0800
23	-49841723	2002	2012-11-06 21:15:14 +0800
23	-49841723	2001	2012-11-06 21:16:01 +0800
23	-49841723	2000	2012-11-06 21:16:33 +0800
23	-49841723	1999	2012-11-06 21:17:04 +0800
23	-49841723	1998	2012-11-06 21:17:46 +0800
23	-49841723	1997	2012-11-06 21:18:24 +0800
23	-49841723	1996	2012-11-06 21:19:11 +0800
23	-49841723	1995	2012-11-06 21:19:54 +0800
23	-49841723	1994	2012-11-06 21:20:51 +0800
23	-49841723	1993	2012-11-06 21:21:36 +0800
23	-49841723	1992	2012-11-06 21:22:35 +0800
23	-49841723	1991	2012-11-06 21:23:22 +0800
23	-49841723	1990	2012-11-06 21:25:15 +0800
23	-49841723	1989	2012-11-06 21:25:52 +0800
23	-49841723	1988	2012-11-06 21:26:30 +0800
23	-49841723	1987	2012-11-06 21:27:19 +0800
23	-49841723	1986	2012-11-06 21:28:30 +0800
23	-49841723	1985	2012-11-06 21:29:09 +0800
24	-49841725	2012	2012-11-06 21:29:58 +0800
24	-49841725	2011	2012-11-06 21:31:23 +0800
24	-49841725	2010	2012-11-06 21:32:28 +0800
24	-49841725	2009	2012-11-06 21:33:40 +0800
24	-49841725	2008	2012-11-06 21:34:49 +0800
24	-49841725	2007	2012-11-06 21:35:57 +0800
24	-49841725	2006	2012-11-06 21:37:21 +0800
24	-49841725	2005	2012-11-06 21:38:09 +0800
24	-49841725	2004	2012-11-06 21:39:04 +0800
24	-49841725	2003	2012-11-06 21:39:45 +0800
24	-49841725	2002	2012-11-06 21:40:30 +0800
24	-49841725	2001	2012-11-06 21:41:03 +0800
24	-49841725	2000	2012-11-06 21:41:39 +0800
24	-49841725	1999	2012-11-06 21:43:08 +0800
24	-49841725	1998	2012-11-06 21:43:38 +0800
24	-49841725	1997	2012-11-06 21:44:12 +0800
24	-49841725	1996	2012-11-06 21:44:54 +0800
24	-49841725	1995	2012-11-06 21:45:35 +0800
24	-49841725	1994	2012-11-06 21:47:12 +0800
24	-49841725	1993	2012-11-06 21:47:46 +0800
24	-49841725	1992	2012-11-06 21:48:24 +0800
24	-49841725	1991	2012-11-06 21:49:29 +0800
24	-49841725	1990	2012-11-06 21:50:29 +0800
24	-49841725	1989	2012-11-06 21:51:15 +0800
24	-49841725	1988	2012-11-06 21:52:13 +0800
24	-49841725	1987	2012-11-06 21:53:03 +0800
24	-49841725	1986	2012-11-06 21:53:49 +0800
24	-49841725	1985	2012-11-06 21:54:41 +0800
25	-49907199	2012	2012-11-06 21:55:43 +0800
25	-49907199	2011	2012-11-06 21:57:16 +0800
25	-49907199	2010	2012-11-06 21:58:06 +0800
25	-49907199	2009	2012-11-06 21:59:27 +0800
25	-49907199	2008	2012-11-06 22:00:38 +0800
25	-49907199	2007	2012-11-06 22:01:42 +0800
25	-49907199	2006	2012-11-06 22:02:51 +0800
25	-49907199	2005	2012-11-06 22:04:20 +0800
25	-49907199	2004	2012-11-06 22:05:00 +0800
25	-49907199	2003	2012-11-06 22:05:32 +0800
25	-49907199	2002	2012-11-06 22:06:11 +0800
25	-49907199	2001	2012-11-06 22:06:54 +0800
25	-49907199	2000	2012-11-06 22:07:46 +0800
25	-49907199	1999	2012-11-06 22:08:15 +0800
25	-49907199	1998	2012-11-06 22:08:47 +0800
25	-49907199	1997	2012-11-06 22:09:22 +0800
25	-49907199	1996	2012-11-06 22:10:13 +0800
25	-49907199	1995	2012-11-06 22:11:03 +0800
25	-49907199	1994	2012-11-06 22:11:52 +0800
25	-49907199	1993	2012-11-06 22:12:44 +0800
25	-49907199	1992	2012-11-06 22:13:40 +0800
25	-49907199	1991	2012-11-06 22:14:35 +0800
25	-49907199	1990	2012-11-06 22:15:24 +0800
25	-49907199	1989	2012-11-06 22:16:21 +0800
25	-49907199	1988	2012-11-06 22:17:17 +0800
25	-49907199	1987	2012-11-06 22:18:36 +0800
25	-49907199	1986	2012-11-06 22:21:00 +0800
25	-49907199	1985	2012-11-06 22:22:14 +0800
26	-49907209	2012	2012-11-06 22:24:40 +0800
26	-49907209	2011	2012-11-06 22:28:32 +0800
26	-49907209	2010	2012-11-06 22:30:48 +0800
26	-49907209	2009	2012-11-06 22:31:48 +0800
26	-49907209	2008	2012-11-06 22:33:11 +0800
26	-49907209	2007	2012-11-06 22:34:15 +0800
26	-49907209	2006	2012-11-06 22:35:22 +0800
26	-49907209	2005	2012-11-06 22:37:09 +0800
26	-49907209	2004	2012-11-06 22:37:56 +0800
26	-49907209	2003	2012-11-06 22:38:31 +0800
26	-49907209	2002	2012-11-06 22:39:07 +0800
26	-49907209	2001	2012-11-06 22:39:39 +0800
26	-49907209	2000	2012-11-06 22:40:34 +0800
26	-49907209	1999	2012-11-06 22:41:05 +0800
26	-49907209	1998	2012-11-06 22:41:38 +0800
26	-49907209	1997	2012-11-06 22:42:15 +0800
26	-49907209	1996	2012-11-06 22:43:04 +0800
26	-49907209	1995	2012-11-06 22:44:13 +0800
26	-49907209	1994	2012-11-06 22:45:08 +0800
26	-49907209	1993	2012-11-06 22:45:59 +0800
26	-49907209	1992	2012-11-06 22:46:47 +0800
26	-49907209	1991	2012-11-06 22:47:48 +0800
26	-49907209	1990	2012-11-06 22:48:42 +0800
26	-49907209	1989	2012-11-06 22:49:33 +0800
26	-49907209	1988	2012-11-06 22:50:27 +0800
26	-49907209	1987	2012-11-06 22:51:18 +0800
26	-49907209	1986	2012-11-06 22:52:10 +0800
26	-49907209	1985	2012-11-06 22:53:04 +0800
27	-49907223	2012	2012-11-06 22:54:00 +0800
27	-49907223	2011	2012-11-06 22:55:45 +0800
27	-49907223	2010	2012-11-06 22:56:44 +0800
27	-49907223	2009	2012-11-06 22:57:48 +0800
27	-49907223	2008	2012-11-06 22:59:14 +0800
27	-49907223	2007	2012-11-06 23:00:14 +0800
27	-49907223	2006	2012-11-06 23:01:37 +0800
27	-49907223	2005	2012-11-06 23:02:36 +0800
27	-49907223	2004	2012-11-06 23:03:17 +0800
27	-49907223	2003	2012-11-06 23:04:03 +0800
27	-49907223	2002	2012-11-06 23:04:53 +0800
27	-49907223	2001	2012-11-06 23:05:47 +0800
27	-49907223	2000	2012-11-06 23:06:20 +0800
27	-49907223	1999	2012-11-06 23:06:49 +0800
27	-49907223	1998	2012-11-06 23:07:29 +0800
27	-49907223	1997	2012-11-06 23:08:03 +0800
27	-49907223	1996	2012-11-06 23:08:57 +0800
27	-49907223	1995	2012-11-06 23:09:42 +0800
27	-49907223	1994	2012-11-06 23:10:36 +0800
27	-49907223	1993	2012-11-06 23:11:25 +0800
27	-49907223	1992	2012-11-06 23:12:18 +0800
27	-49907223	1991	2012-11-06 23:13:07 +0800
27	-49907223	1990	2012-11-06 23:14:02 +0800
27	-49907223	1989	2012-11-06 23:14:58 +0800
27	-49907223	1988	2012-11-06 23:15:50 +0800
27	-49907223	1987	2012-11-06 23:16:43 +0800
27	-49907223	1986	2012-11-06 23:17:38 +0800
27	-49907223	1985	2012-11-06 23:18:25 +0800
28	-49907229	2012	2012-11-06 23:19:19 +0800
28	-49907229	2011	2012-11-06 23:20:36 +0800
28	-49907229	2010	2012-11-06 23:21:45 +0800
28	-49907229	2009	2012-11-06 23:22:58 +0800
28	-49907229	2008	2012-11-06 23:24:07 +0800
28	-49907229	2007	2012-11-06 23:25:18 +0800
28	-49907229	2006	2012-11-06 23:26:58 +0800
28	-49907229	2005	2012-11-06 23:27:48 +0800
28	-49907229	2004	2012-11-06 23:28:31 +0800
28	-49907229	2003	2012-11-06 23:29:59 +0800
28	-49907229	2002	2012-11-06 23:30:32 +0800
28	-49907229	2001	2012-11-06 23:31:04 +0800
28	-49907229	2000	2012-11-06 23:31:36 +0800
28	-49907229	1999	2012-11-06 23:32:04 +0800
28	-49907229	1998	2012-11-06 23:32:51 +0800
28	-49907229	1997	2012-11-06 23:33:32 +0800
28	-49907229	1996	2012-11-06 23:35:04 +0800
28	-49907229	1995	2012-11-06 23:35:46 +0800
28	-49907229	1994	2012-11-06 23:36:29 +0800
28	-49907229	1993	2012-11-06 23:37:07 +0800
28	-49907229	1992	2012-11-06 23:38:29 +0800
28	-49907229	1991	2012-11-06 23:39:14 +0800
28	-49907229	1990	2012-11-06 23:40:01 +0800
28	-49907229	1989	2012-11-06 23:41:00 +0800
28	-49907229	1988	2012-11-06 23:41:56 +0800
28	-49907229	1987	2012-11-06 23:42:43 +0800
28	-49907229	1986	2012-11-06 23:43:39 +0800
28	-49907229	1985	2012-11-06 23:44:32 +0800
29	-49907231	2012	2012-11-06 23:45:24 +0800
29	-49907231	2011	2012-11-06 23:46:35 +0800
29	-49907231	2010	2012-11-06 23:47:50 +0800
29	-49907231	2009	2012-11-06 23:49:26 +0800
29	-49907231	2008	2012-11-06 23:50:26 +0800
29	-49907231	2007	2012-11-06 23:51:36 +0800
29	-49907231	2006	2012-11-06 23:52:52 +0800
29	-49907231	2005	2012-11-06 23:53:52 +0800
29	-49907231	2004	2012-11-06 23:54:44 +0800
29	-49907231	2003	2012-11-06 23:55:23 +0800
29	-49907231	2002	2012-11-07 07:02:13 +0800
29	-49907231	2001	2012-11-07 07:02:43 +0800
29	-49907231	2000	2012-11-07 07:03:14 +0800
29	-49907231	1999	2012-11-07 07:03:42 +0800
29	-49907231	1998	2012-11-07 07:04:10 +0800
29	-49907231	1997	2012-11-07 07:05:12 +0800
29	-49907231	1996	2012-11-07 07:05:51 +0800
